Sound Lvl ch.0 (V),Sound Lvl ch.1 (V)
-1.046273e+00,-1.018183e+00
-1.045366e+00,-1.018572e+00
-1.040992e+00,-1.016985e+00
-1.050485e+00,-1.020224e+00
-1.052462e+00,-1.024534e+00
-1.055766e+00,-1.027449e+00
-1.061728e+00,-1.033022e+00
-1.067009e+00,-1.036100e+00
-1.064773e+00,-1.036230e+00
-1.059557e+00,-1.034415e+00
-1.055313e+00,-1.030819e+00
-1.058877e+00,-1.031175e+00
-1.064579e+00,-1.035160e+00
-1.067430e+00,-1.038238e+00
-1.063899e+00,-1.036262e+00
-1.053628e+00,-1.028000e+00
-1.046273e+00,-1.022590e+00
-1.060173e+00,-1.029977e+00
-1.067430e+00,-1.036262e+00
-1.064514e+00,-1.036035e+00
-1.047667e+00,-1.024858e+00
-1.053110e+00,-1.027482e+00
-1.067430e+00,-1.038206e+00
-1.066944e+00,-1.037558e+00
-1.050421e+00,-1.027093e+00
-1.054989e+00,-1.027806e+00
-1.063024e+00,-1.031305e+00
-1.057322e+00,-1.030722e+00
-1.062214e+00,-1.032569e+00
-1.058294e+00,-1.031759e+00
-1.055734e+00,-1.029815e+00
-1.067430e+00,-1.036003e+00
-1.049708e+00,-1.025603e+00
-1.058196e+00,-1.028486e+00
-1.067430e+00,-1.036683e+00
-1.042742e+00,-1.022978e+00
-1.067430e+00,-1.036424e+00
-1.059039e+00,-1.030787e+00
-1.049805e+00,-1.027514e+00
-1.067430e+00,-1.037428e+00
-1.046014e+00,-1.024372e+00
-1.066296e+00,-1.035096e+00
-1.056609e+00,-1.028843e+00
-1.057872e+00,-1.030819e+00
-1.067398e+00,-1.035679e+00
-1.050615e+00,-1.027514e+00
-1.067430e+00,-1.036878e+00
-1.053174e+00,-1.028745e+00
-1.067430e+00,-1.038400e+00
-1.053563e+00,-1.027028e+00
-1.067430e+00,-1.037396e+00
-1.051717e+00,-1.028097e+00
-1.067430e+00,-1.038595e+00
-1.047537e+00,-1.025441e+00
-1.067430e+00,-1.040895e+00
-1.042839e+00,-1.024112e+00
-1.067430e+00,-1.036748e+00
-1.048768e+00,-1.028454e+00
-1.062765e+00,-1.031694e+00
-1.062635e+00,-1.035258e+00
-1.043390e+00,-1.021942e+00
-1.067430e+00,-1.038951e+00
-1.044070e+00,-1.025732e+00
-1.062052e+00,-1.028292e+00
-1.067430e+00,-1.044783e+00
-1.035322e+00,-1.021747e+00
-1.067430e+00,-1.034675e+00
-1.067430e+00,-1.043358e+00
-1.034124e+00,-1.020581e+00
-1.067398e+00,-1.031759e+00
-1.067430e+00,-1.042126e+00
-1.052105e+00,-1.030041e+00
-1.059687e+00,-1.031013e+00
-1.059978e+00,-1.031661e+00
-1.060788e+00,-1.032212e+00
-1.063672e+00,-1.034383e+00
-1.050453e+00,-1.027223e+00
-1.060076e+00,-1.029717e+00
-1.066685e+00,-1.035031e+00
-1.057905e+00,-1.031985e+00
-1.049254e+00,-1.024404e+00
-1.066944e+00,-1.032212e+00
-1.067430e+00,-1.040863e+00
-1.067430e+00,-1.042224e+00
-1.056933e+00,-1.035063e+00
-1.041284e+00,-1.023464e+00
-1.042612e+00,-1.018734e+00
-1.047537e+00,-1.018313e+00
-1.052883e+00,-1.021261e+00
-1.064968e+00,-1.030106e+00
-1.067430e+00,-1.037007e+00
-1.067430e+00,-1.043617e+00
-1.067430e+00,-1.043422e+00
-1.067430e+00,-1.045399e+00
-1.067430e+00,-1.043973e+00
-1.067430e+00,-1.043293e+00
-1.065551e+00,-1.040863e+00
-1.063251e+00,-1.038141e+00
-1.061015e+00,-1.035484e+00
-1.059395e+00,-1.032277e+00
-1.061663e+00,-1.033865e+00
-1.059622e+00,-1.030981e+00
-1.057646e+00,-1.030625e+00
-1.061631e+00,-1.031435e+00
-1.059039e+00,-1.032115e+00
-1.060886e+00,-1.033087e+00
-1.067430e+00,-1.037558e+00
-1.067430e+00,-1.038822e+00
-1.066847e+00,-1.037234e+00
-1.059687e+00,-1.033638e+00
-1.052203e+00,-1.026639e+00
-1.045690e+00,-1.022071e+00
-1.053952e+00,-1.025862e+00
-1.064255e+00,-1.032860e+00
-1.067430e+00,-1.041511e+00
-1.067430e+00,-1.038595e+00
-1.050194e+00,-1.027320e+00
-1.042742e+00,-1.019771e+00
-1.058099e+00,-1.029329e+00
-1.067430e+00,-1.042029e+00
-1.064028e+00,-1.036165e+00
-1.045172e+00,-1.023529e+00
-1.052462e+00,-1.026348e+00
-1.067430e+00,-1.038757e+00
-1.063996e+00,-1.035258e+00
-1.047116e+00,-1.025668e+00
-1.056447e+00,-1.029782e+00
-1.067430e+00,-1.035517e+00
-1.052041e+00,-1.028162e+00
-1.058034e+00,-1.029458e+00
-1.067430e+00,-1.035128e+00
-1.054762e+00,-1.028324e+00
-1.066717e+00,-1.035549e+00
-1.057808e+00,-1.031597e+00
-1.052300e+00,-1.028357e+00
-1.067430e+00,-1.039891e+00
-1.050129e+00,-1.027093e+00
-1.062927e+00,-1.034351e+00
-1.061469e+00,-1.031467e+00
-1.057581e+00,-1.030884e+00
-1.064741e+00,-1.032925e+00
-1.055118e+00,-1.029977e+00
-1.067041e+00,-1.034351e+00
-1.045107e+00,-1.024015e+00
-1.067430e+00,-1.038951e+00
-1.041025e+00,-1.023173e+00
-1.067430e+00,-1.041381e+00
-1.037299e+00,-1.022266e+00
-1.067430e+00,-1.044329e+00
-1.036489e+00,-1.023076e+00
-1.067430e+00,-1.042450e+00
-1.033022e+00,-1.021294e+00
-1.067430e+00,-1.035031e+00
-1.055248e+00,-1.034610e+00
-1.047958e+00,-1.021423e+00
-1.067430e+00,-1.049157e+00
-1.016661e+00,-1.009273e+00
-1.067430e+00,-1.049546e+00
-1.031013e+00,-1.021877e+00
-1.063413e+00,-1.026737e+00
-1.067430e+00,-1.045366e+00
-1.025894e+00,-1.014976e+00
-1.067430e+00,-1.041511e+00
-1.058456e+00,-1.035193e+00
-1.045561e+00,-1.023691e+00
-1.067430e+00,-1.037137e+00
-1.059492e+00,-1.033379e+00
-1.052041e+00,-1.026575e+00
-1.066815e+00,-1.034837e+00
-1.060270e+00,-1.033119e+00
-1.058358e+00,-1.030625e+00
-1.063218e+00,-1.033217e+00
-1.057322e+00,-1.031240e+00
-1.055248e+00,-1.028097e+00
-1.059428e+00,-1.029102e+00
-1.057484e+00,-1.030041e+00
-1.066329e+00,-1.034253e+00
-1.061955e+00,-1.033379e+00
-1.055831e+00,-1.031435e+00
-1.054503e+00,-1.027709e+00
-1.055345e+00,-1.027806e+00
-1.065292e+00,-1.031661e+00
-1.067430e+00,-1.038271e+00
-1.067430e+00,-1.039146e+00
-1.060529e+00,-1.036424e+00
-1.055604e+00,-1.032212e+00
-1.047116e+00,-1.024760e+00
-1.043584e+00,-1.019706e+00
-1.046144e+00,-1.018216e+00
-1.050712e+00,-1.019868e+00
-1.060529e+00,-1.025311e+00
-1.066717e+00,-1.031532e+00
-1.067430e+00,-1.038336e+00
-1.067430e+00,-1.043422e+00
-1.067430e+00,-1.046597e+00
-1.067430e+00,-1.051231e+00
-1.067430e+00,-1.049773e+00
-1.067430e+00,-1.052397e+00
-1.067430e+00,-1.049675e+00
-1.067430e+00,-1.051231e+00
-1.067430e+00,-1.047667e+00
-1.067430e+00,-1.046014e+00
-1.067430e+00,-1.044556e+00
-1.067430e+00,-1.042612e+00
-1.067430e+00,-1.041414e+00
-1.062829e+00,-1.035841e+00
-1.059168e+00,-1.032795e+00
-1.056090e+00,-1.029815e+00
-1.056998e+00,-1.029005e+00
-1.051781e+00,-1.026575e+00
-1.054859e+00,-1.028097e+00
-1.056447e+00,-1.028227e+00
-1.059978e+00,-1.031143e+00
-1.065033e+00,-1.034804e+00
-1.067236e+00,-1.037396e+00
-1.057257e+00,-1.030527e+00
-1.054827e+00,-1.027644e+00
-1.054438e+00,-1.027028e+00
-1.060464e+00,-1.031823e+00
-1.065551e+00,-1.034998e+00
-1.062829e+00,-1.033703e+00
-1.054341e+00,-1.027417e+00
-1.055118e+00,-1.027449e+00
-1.066977e+00,-1.034545e+00
-1.067365e+00,-1.036910e+00
-1.056512e+00,-1.031046e+00
-1.058002e+00,-1.030171e+00
-1.060367e+00,-1.031046e+00
-1.055054e+00,-1.028778e+00
-1.060788e+00,-1.031143e+00
-1.062084e+00,-1.031661e+00
-1.060497e+00,-1.031953e+00
-1.060756e+00,-1.033573e+00
-1.058553e+00,-1.031175e+00
-1.056350e+00,-1.030689e+00
-1.067430e+00,-1.036068e+00
-1.055216e+00,-1.028843e+00
-1.064579e+00,-1.035420e+00
-1.060886e+00,-1.032277e+00
-1.054373e+00,-1.028681e+00
-1.067430e+00,-1.037558e+00
-1.051749e+00,-1.029653e+00
-1.067430e+00,-1.041122e+00
-1.048995e+00,-1.027385e+00
-1.067430e+00,-1.038724e+00
-1.049611e+00,-1.026963e+00
-1.063769e+00,-1.034351e+00
-1.054859e+00,-1.027547e+00
-1.064871e+00,-1.035096e+00
-1.052397e+00,-1.027709e+00
-1.066393e+00,-1.035970e+00
-1.054276e+00,-1.028972e+00
-1.066199e+00,-1.034675e+00
-1.055021e+00,-1.029491e+00
-1.063348e+00,-1.032990e+00
-1.059233e+00,-1.032050e+00
-1.058844e+00,-1.031856e+00
-1.061825e+00,-1.032504e+00
-1.058747e+00,-1.031337e+00
-1.063251e+00,-1.033832e+00
-1.063575e+00,-1.034513e+00
-1.060918e+00,-1.033443e+00
-1.055604e+00,-1.030916e+00
-1.062376e+00,-1.033184e+00
-1.059039e+00,-1.031791e+00
-1.063218e+00,-1.033508e+00
-1.060238e+00,-1.030949e+00
-1.063834e+00,-1.033638e+00
-1.062214e+00,-1.033800e+00
-1.057678e+00,-1.031499e+00
-1.056123e+00,-1.028875e+00
-1.063542e+00,-1.032342e+00
-1.061404e+00,-1.033670e+00
-1.058067e+00,-1.031661e+00
-1.053272e+00,-1.028000e+00
-1.058294e+00,-1.028195e+00
-1.066815e+00,-1.034513e+00
-1.066329e+00,-1.036748e+00
-1.061404e+00,-1.035906e+00
-1.049870e+00,-1.027806e+00
-1.050712e+00,-1.024112e+00
-1.059136e+00,-1.027676e+00
-1.067430e+00,-1.035970e+00
-1.067430e+00,-1.039534e+00
-1.065454e+00,-1.038271e+00
-1.063866e+00,-1.037882e+00
-1.053531e+00,-1.031921e+00
-1.048963e+00,-1.026801e+00
-1.049999e+00,-1.024566e+00
-1.047796e+00,-1.021164e+00
-1.047861e+00,-1.019900e+00
-1.050259e+00,-1.019933e+00
-1.059816e+00,-1.026024e+00
-1.063413e+00,-1.029977e+00
-1.066977e+00,-1.033443e+00
-1.063315e+00,-1.031532e+00
-1.060238e+00,-1.028875e+00
-1.060529e+00,-1.029555e+00
-1.062408e+00,-1.030625e+00
-1.061015e+00,-1.030916e+00
-1.056479e+00,-1.028454e+00
-1.053855e+00,-1.025020e+00
-1.053336e+00,-1.025246e+00
-1.049092e+00,-1.023205e+00
-1.052008e+00,-1.024372e+00
-1.059006e+00,-1.028616e+00
-1.058326e+00,-1.028421e+00
-1.064709e+00,-1.032860e+00
-1.062732e+00,-1.033184e+00
-1.053531e+00,-1.027579e+00
-1.047407e+00,-1.022330e+00
-1.053920e+00,-1.025311e+00
-1.067430e+00,-1.035711e+00
-1.067430e+00,-1.046565e+00
-1.067430e+00,-1.053142e+00
-1.062603e+00,-1.036521e+00
-1.038044e+00,-1.017470e+00
-1.041284e+00,-1.018151e+00
-1.067430e+00,-1.039243e+00
-1.067430e+00,-1.047181e+00
-1.053758e+00,-1.030301e+00
-1.035096e+00,-1.018766e+00
-1.067430e+00,-1.041316e+00
-1.067430e+00,-1.053272e+00
-1.041900e+00,-1.023432e+00
-1.026737e+00,-1.012999e+00
-1.067430e+00,-1.043487e+00
-1.067430e+00,-1.047764e+00
-1.040344e+00,-1.022525e+00
-1.059849e+00,-1.030819e+00
-1.058877e+00,-1.030819e+00
-1.050842e+00,-1.027255e+00
-1.067430e+00,-1.048865e+00
-1.039243e+00,-1.020192e+00
-1.042872e+00,-1.022104e+00
-1.067430e+00,-1.048217e+00
-1.042191e+00,-1.024598e+00
-1.067430e+00,-1.039308e+00
-1.035096e+00,-1.017438e+00
-1.067430e+00,-1.040668e+00
-1.067430e+00,-1.032698e+00
-1.030106e+00,-1.019220e+00
-1.067430e+00,-1.047051e+00
-1.010440e+00,-1.007880e+00
-1.067430e+00,-1.059525e+00
-1.008982e+00,-1.009111e+00
-1.067430e+00,-1.053984e+00
-1.019998e+00,-1.012935e+00
-1.067430e+00,-1.051943e+00
-1.027644e+00,-1.017665e+00
-1.067430e+00,-1.042386e+00
-1.050809e+00,-1.030916e+00
-1.059816e+00,-1.027676e+00
-1.067430e+00,-1.049222e+00
-1.021132e+00,-1.008917e+00
-1.067430e+00,-1.059946e+00
-1.012449e+00,-1.011088e+00
-1.067430e+00,-1.040377e+00
-1.067430e+00,-1.044297e+00
-1.021067e+00,-1.011088e+00
-1.067430e+00,-1.052462e+00
-1.045075e+00,-1.033152e+00
-1.023659e+00,-1.006811e+00
-1.067430e+00,-1.067041e+00
-1.010861e+00,-1.016466e+00
-1.052786e+00,-1.017309e+00
-1.067430e+00,-1.061371e+00
-1.012740e+00,-1.012902e+00
-1.067430e+00,-1.033346e+00
-1.065907e+00,-1.036392e+00
-1.055961e+00,-1.029588e+00
-1.067430e+00,-1.040312e+00
-1.034966e+00,-1.018378e+00
-1.067430e+00,-1.030560e+00
-1.067430e+00,-1.038692e+00
-1.053045e+00,-1.030171e+00
-1.057548e+00,-1.030592e+00
-1.043714e+00,-1.020678e+00
-1.067430e+00,-1.034124e+00
-1.067430e+00,-1.041478e+00
-1.039891e+00,-1.022914e+00
-1.067430e+00,-1.034351e+00
-1.064838e+00,-1.037623e+00
-1.036942e+00,-1.018475e+00
-1.067430e+00,-1.034804e+00
-1.067041e+00,-1.038724e+00
-1.046954e+00,-1.026218e+00
-1.061210e+00,-1.028486e+00
-1.067430e+00,-1.036197e+00
-1.067171e+00,-1.038660e+00
-1.050907e+00,-1.029750e+00
-1.053693e+00,-1.026056e+00
-1.064676e+00,-1.033055e+00
-1.061274e+00,-1.033508e+00
-1.065357e+00,-1.035517e+00
-1.055766e+00,-1.031888e+00
-1.061242e+00,-1.034837e+00
-1.067430e+00,-1.052138e+00
-1.067430e+00,-1.046435e+00
-1.067430e+00,-1.042742e+00
-1.059849e+00,-1.035614e+00
-1.047278e+00,-1.025408e+00
-1.024339e+00,-1.007524e+00
-1.019641e+00,-9.988409e-01
-1.013907e+00,-9.923935e-01
-1.067430e+00,-1.025894e+00
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.059946e+00
-1.067430e+00,-1.051393e+00
-9.492376e-01,-9.701352e-01
-9.290529e-01,-9.324872e-01
-1.044880e+00,-9.897691e-01
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.067430e+00
-1.007654e+00,-1.030463e+00
-9.083822e-01,-9.416886e-01
-1.067430e+00,-1.037882e+00
-1.067430e+00,-1.067430e+00
-1.057646e+00,-1.067430e+00
-7.425627e-01,-8.537246e-01
-9.745091e-01,-9.239986e-01
-1.067430e+00,-1.067430e+00
-1.062473e+00,-1.067430e+00
-8.447500e-01,-9.147000e-01
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.067430e+00
-8.272220e-01,-9.120757e-01
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.064093e+00
-7.632659e-01,-8.596861e-01
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.048055e+00
-9.546159e-01,-9.730835e-01
-1.067430e+00,-1.067430e+00
-8.698919e-01,-9.390967e-01
-1.067430e+00,-1.067430e+00
-1.049449e+00,-1.038336e+00
-9.450905e-01,-9.640117e-01
-1.003474e+00,-9.750599e-01
-1.044459e+00,-1.003150e+00
-1.067430e+00,-1.067430e+00
-9.096457e-01,-9.587630e-01
-1.067430e+00,-1.058034e+00
-9.969618e-01,-9.986465e-01
-1.067430e+00,-1.054082e+00
-9.715607e-01,-9.821877e-01
-1.067430e+00,-1.043131e+00
-9.309645e-01,-9.535468e-01
-1.005515e+00,-9.740879e-01
-1.067430e+00,-1.067430e+00
-9.616142e-01,-9.860108e-01
-1.067430e+00,-1.066037e+00
-9.796282e-01,-9.909355e-01
-1.055313e+00,-1.017017e+00
-1.067430e+00,-1.051879e+00
-9.641737e-01,-9.787858e-01
-1.034707e+00,-9.998129e-01
-1.029847e+00,-1.001854e+00
-1.025830e+00,-9.998129e-01
-1.067430e+00,-1.063542e+00
-1.032147e+00,-1.023173e+00
-1.018475e+00,-1.004932e+00
-1.067430e+00,-1.032180e+00
-1.067430e+00,-1.035096e+00
-9.943698e-01,-9.909679e-01
-1.004154e+00,-9.845204e-01
-1.057192e+00,-1.013712e+00
-1.067430e+00,-1.036910e+00
-1.016110e+00,-1.005774e+00
-1.042094e+00,-1.012935e+00
-1.067430e+00,-1.047148e+00
-1.067430e+00,-1.045042e+00
-1.014457e+00,-1.007945e+00
-1.007880e+00,-9.926851e-01
-1.013323e+00,-9.892831e-01
-1.050680e+00,-1.010991e+00
-1.067430e+00,-1.053758e+00
-1.067430e+00,-1.049416e+00
-1.021618e+00,-1.013971e+00
-1.010667e+00,-9.976421e-01
-1.023821e+00,-9.973506e-01
-1.037688e+00,-1.005126e+00
-1.065843e+00,-1.026218e+00
-1.064255e+00,-1.030884e+00
-1.059330e+00,-1.029815e+00
-1.067430e+00,-1.045463e+00
-1.067430e+00,-1.056933e+00
-1.065745e+00,-1.043908e+00
-1.049384e+00,-1.030139e+00
-1.042450e+00,-1.020905e+00
-1.024112e+00,-1.007200e+00
-1.026380e+00,-1.002502e+00
-1.020127e+00,-9.967674e-01
-1.011574e+00,-9.888619e-01
-1.031208e+00,-9.992621e-01
-1.060335e+00,-1.021034e+00
-1.063834e+00,-1.028940e+00
-1.065810e+00,-1.033832e+00
-1.067430e+00,-1.039826e+00
-1.067430e+00,-1.042418e+00
-1.067430e+00,-1.043941e+00
-1.064449e+00,-1.037590e+00
-1.037493e+00,-1.019998e+00
-1.024339e+00,-1.006293e+00
-1.027125e+00,-1.002826e+00
-1.033184e+00,-1.005418e+00
-1.041478e+00,-1.010537e+00
-1.067041e+00,-1.027547e+00
-1.067430e+00,-1.040215e+00
-1.057030e+00,-1.032633e+00
-1.024760e+00,-1.009759e+00
-9.986789e-01,-9.878252e-01
-1.034124e+00,-1.001757e+00
-1.067430e+00,-1.034351e+00
-1.067430e+00,-1.043196e+00
-1.033735e+00,-1.017276e+00
-1.025992e+00,-1.006422e+00
-1.064968e+00,-1.026024e+00
-1.063315e+00,-1.030106e+00
-1.014943e+00,-1.003150e+00
-1.020775e+00,-9.984845e-01
-1.067430e+00,-1.028940e+00
-1.053531e+00,-1.024469e+00
-1.032633e+00,-1.011995e+00
-1.067430e+00,-1.038886e+00
-1.059298e+00,-1.032115e+00
-1.022071e+00,-1.008787e+00
-1.067430e+00,-1.029588e+00
-1.044686e+00,-1.021099e+00
-1.011703e+00,-9.993917e-01
-1.067430e+00,-1.030301e+00
-1.022525e+00,-1.006455e+00
-1.060562e+00,-1.024922e+00
-1.067430e+00,-1.040344e+00
-1.022363e+00,-1.010537e+00
-1.067430e+00,-1.040312e+00
-1.010310e+00,-1.001919e+00
-1.067333e+00,-1.027741e+00
-1.022201e+00,-1.006325e+00
-1.051328e+00,-1.018216e+00
-1.030527e+00,-1.008496e+00
-1.067430e+00,-1.028810e+00
-1.048963e+00,-1.021618e+00
-1.063477e+00,-1.031856e+00
-1.038368e+00,-1.016661e+00
-1.060529e+00,-1.028162e+00
-1.020322e+00,-1.006066e+00
-1.067430e+00,-1.032374e+00
-1.002048e+00,-9.948882e-01
-1.067430e+00,-1.037169e+00
-1.014166e+00,-1.004122e+00
-1.067430e+00,-1.036100e+00
-1.058715e+00,-1.032374e+00
-1.015915e+00,-1.003668e+00
-1.067430e+00,-1.048833e+00
-1.001530e+00,-9.996833e-01
-1.052883e+00,-1.017632e+00
-1.067430e+00,-1.037882e+00
-9.925555e-01,-9.913243e-01
-1.067430e+00,-1.034480e+00
-1.067430e+00,-1.045528e+00
-1.002470e+00,-1.001109e+00
-1.067430e+00,-1.029231e+00
-1.067430e+00,-1.043973e+00
-1.006973e+00,-1.003377e+00
-1.030365e+00,-1.004349e+00
-1.067430e+00,-1.043941e+00
-1.054730e+00,-1.032504e+00
-1.012513e+00,-1.003215e+00
-1.053401e+00,-1.018410e+00
-1.067430e+00,-1.053174e+00
-1.053142e+00,-1.034804e+00
-1.018054e+00,-1.006390e+00
-1.039956e+00,-1.010375e+00
-1.066361e+00,-1.028616e+00
-1.048833e+00,-1.023173e+00
-1.044427e+00,-1.019738e+00
-1.066750e+00,-1.031985e+00
-1.047958e+00,-1.025084e+00
-1.032957e+00,-1.013129e+00
-1.047796e+00,-1.016985e+00
-1.060076e+00,-1.026283e+00
-1.035938e+00,-1.013842e+00
-1.027838e+00,-1.005450e+00
-1.041932e+00,-1.010116e+00
-1.058553e+00,-1.023400e+00
-1.061922e+00,-1.029426e+00
-1.067430e+00,-1.039308e+00
-1.067430e+00,-1.049578e+00
-1.067430e+00,-1.047310e+00
-1.067430e+00,-1.044751e+00
-1.067430e+00,-1.046792e+00
-1.067430e+00,-1.051295e+00
-1.067430e+00,-1.048444e+00
-1.067430e+00,-1.047991e+00
-1.067430e+00,-1.050453e+00
-1.067430e+00,-1.055151e+00
-1.067430e+00,-1.058618e+00
-1.067430e+00,-1.058682e+00
-1.067430e+00,-1.055734e+00
-1.067430e+00,-1.045139e+00
-1.051036e+00,-1.030074e+00
-1.027190e+00,-1.010310e+00
-1.011412e+00,-9.952122e-01
-1.007297e+00,-9.880196e-01
-1.026899e+00,-9.963462e-01
-1.052138e+00,-1.014231e+00
-1.067430e+00,-1.031013e+00
-1.061598e+00,-1.031726e+00
-1.034707e+00,-1.016142e+00
-1.014425e+00,-9.984845e-01
-1.031661e+00,-1.002891e+00
-1.067430e+00,-1.028195e+00
-1.067430e+00,-1.049125e+00
-1.062927e+00,-1.037655e+00
-1.031402e+00,-1.016239e+00
-1.051295e+00,-1.021294e+00
-1.067430e+00,-1.041446e+00
-1.053790e+00,-1.030203e+00
-1.022395e+00,-1.008852e+00
-1.066879e+00,-1.028130e+00
-1.067430e+00,-1.046889e+00
-1.026704e+00,-1.016045e+00
-1.023497e+00,-1.005288e+00
-1.067430e+00,-1.043034e+00
-1.044329e+00,-1.024793e+00
-1.022233e+00,-1.007394e+00
-1.067430e+00,-1.041122e+00
-1.035128e+00,-1.018280e+00
-1.029037e+00,-1.008496e+00
-1.067430e+00,-1.041284e+00
-1.014393e+00,-1.005126e+00
-1.067430e+00,-1.030884e+00
-1.061436e+00,-1.030203e+00
-1.019900e+00,-1.006746e+00
-1.067430e+00,-1.050129e+00
-1.005224e+00,-1.002858e+00
-1.067430e+00,-1.039048e+00
-1.031013e+00,-1.015624e+00
-1.060626e+00,-1.027676e+00
-1.044589e+00,-1.019641e+00
-1.063218e+00,-1.030139e+00
-1.043811e+00,-1.019771e+00
-1.065065e+00,-1.031791e+00
-1.043098e+00,-1.020646e+00
-1.056609e+00,-1.027482e+00
-1.040571e+00,-1.017892e+00
-1.067430e+00,-1.031661e+00
-1.030106e+00,-1.012125e+00
-1.067430e+00,-1.034415e+00
-1.034804e+00,-1.016369e+00
-1.056836e+00,-1.024728e+00
-1.066167e+00,-1.032374e+00
-1.032633e+00,-1.015300e+00
-1.067430e+00,-1.037104e+00
-1.038692e+00,-1.020257e+00
-1.038109e+00,-1.014522e+00
-1.067430e+00,-1.038627e+00
-1.029782e+00,-1.015397e+00
-1.045463e+00,-1.016790e+00
-1.067430e+00,-1.041705e+00
-1.032893e+00,-1.018021e+00
-1.035452e+00,-1.012546e+00
-1.067430e+00,-1.037266e+00
-1.061533e+00,-1.034675e+00
-1.012837e+00,-1.003604e+00
-1.054794e+00,-1.018766e+00
-1.067430e+00,-1.046241e+00
-1.051490e+00,-1.030787e+00
-1.012935e+00,-1.003247e+00
-1.044686e+00,-1.011703e+00
-1.067430e+00,-1.046047e+00
-1.067430e+00,-1.047667e+00
-1.025149e+00,-1.016175e+00
-1.000266e+00,-9.892183e-01
-1.042807e+00,-1.006811e+00
-1.067430e+00,-1.040280e+00
-1.067430e+00,-1.058423e+00
-1.067430e+00,-1.049027e+00
-1.030916e+00,-1.020289e+00
-9.969294e-01,-9.910003e-01
-9.973506e-01,-9.801465e-01
-1.019674e+00,-9.879224e-01
-1.058488e+00,-1.013550e+00
-1.067430e+00,-1.046209e+00
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.061598e+00
-1.045431e+00,-1.036294e+00
-1.017892e+00,-1.011801e+00
-1.003539e+00,-9.933330e-01
-9.932358e-01,-9.802761e-01
-9.950178e-01,-9.761938e-01
-1.006844e+00,-9.803085e-01
-1.024728e+00,-9.914215e-01
-1.041673e+00,-1.006584e+00
-1.061631e+00,-1.023626e+00
-1.067430e+00,-1.040020e+00
-1.067430e+00,-1.049999e+00
-1.067430e+00,-1.054568e+00
-1.067430e+00,-1.049481e+00
-1.053855e+00,-1.033541e+00
-1.031888e+00,-1.015235e+00
-1.028648e+00,-1.005353e+00
-1.039696e+00,-1.011477e+00
-1.064352e+00,-1.027223e+00
-1.067430e+00,-1.048088e+00
-1.067430e+00,-1.051231e+00
-1.054244e+00,-1.035063e+00
-1.030495e+00,-1.015591e+00
-1.039146e+00,-1.015429e+00
-1.067430e+00,-1.035193e+00
-1.067430e+00,-1.044718e+00
-1.046111e+00,-1.026251e+00
-1.026056e+00,-1.009209e+00
-1.058391e+00,-1.023302e+00
-1.067430e+00,-1.037493e+00
-1.040344e+00,-1.020322e+00
-1.029264e+00,-1.008399e+00
-1.063801e+00,-1.027968e+00
-1.063542e+00,-1.031402e+00
-1.027611e+00,-1.012027e+00
-1.059460e+00,-1.025797e+00
-1.067365e+00,-1.033476e+00
-1.029231e+00,-1.012287e+00
-1.055475e+00,-1.024080e+00
-1.061210e+00,-1.029685e+00
-1.028162e+00,-1.011315e+00
-1.066361e+00,-1.030268e+00
-1.040150e+00,-1.018054e+00
-1.043876e+00,-1.017503e+00
-1.067430e+00,-1.032893e+00
-1.028875e+00,-1.012870e+00
-1.067430e+00,-1.036942e+00
-1.031629e+00,-1.013421e+00
-1.067430e+00,-1.031629e+00
-1.040182e+00,-1.018702e+00
-1.054956e+00,-1.024112e+00
-1.058067e+00,-1.025765e+00
-1.043066e+00,-1.020581e+00
-1.067430e+00,-1.033152e+00
-1.033670e+00,-1.015365e+00
-1.067430e+00,-1.033119e+00
-1.032536e+00,-1.015753e+00
-1.067430e+00,-1.030495e+00
-1.039502e+00,-1.018831e+00
-1.051684e+00,-1.021456e+00
-1.062765e+00,-1.029847e+00
-1.029815e+00,-1.010861e+00
-1.067430e+00,-1.038206e+00
-1.024307e+00,-1.009986e+00
-1.067430e+00,-1.031953e+00
-1.044686e+00,-1.021099e+00
-1.037234e+00,-1.014101e+00
-1.067430e+00,-1.031823e+00
-1.035808e+00,-1.015138e+00
-1.051133e+00,-1.020257e+00
-1.059849e+00,-1.027935e+00
-1.047116e+00,-1.021294e+00
-1.047083e+00,-1.019965e+00
-1.067430e+00,-1.031726e+00
-1.046144e+00,-1.023108e+00
-1.044880e+00,-1.018702e+00
-1.054697e+00,-1.025117e+00
-1.060886e+00,-1.028486e+00
-1.045107e+00,-1.021099e+00
-1.049870e+00,-1.021585e+00
-1.056998e+00,-1.025052e+00
-1.060043e+00,-1.029653e+00
-1.050550e+00,-1.024922e+00
-1.046565e+00,-1.021715e+00
-1.048023e+00,-1.018572e+00
-1.058358e+00,-1.025408e+00
