Sound Lvl ch.0 (V),Sound Lvl ch.1 (V)
-9.406194e-01,-8.931869e-01
-9.486869e-01,-9.143436e-01
-8.548262e-01,-8.628612e-01
-8.990188e-01,-8.703778e-01
-9.680940e-01,-9.171300e-01
-9.122701e-01,-9.007360e-01
-8.572885e-01,-8.595889e-01
-9.024207e-01,-8.719654e-01
-9.603182e-01,-9.132097e-01
-9.308997e-01,-9.110389e-01
-8.713498e-01,-8.739742e-01
-8.707990e-01,-8.571589e-01
-9.290205e-01,-8.861563e-01
-9.482333e-01,-9.101317e-01
-9.265582e-01,-9.061142e-01
-9.025503e-01,-8.914374e-01
-8.901414e-01,-8.757237e-01
-8.870311e-01,-8.696651e-01
-9.004120e-01,-8.759181e-01
-9.086738e-01,-8.822036e-01
-9.182964e-01,-8.897526e-01
-9.231562e-01,-8.945477e-01
-9.297009e-01,-9.023559e-01
-9.304785e-01,-9.051747e-01
-9.306081e-01,-9.073130e-01
-9.298305e-01,-9.073454e-01
-9.315800e-01,-9.099373e-01
-9.321632e-01,-9.087710e-01
-9.233830e-01,-9.057578e-01
-9.185555e-01,-9.020319e-01
-9.089978e-01,-8.945477e-01
-9.031335e-01,-8.881974e-01
-9.083498e-01,-8.900118e-01
-9.093218e-01,-8.904978e-01
-9.152508e-01,-8.942237e-01
-9.262342e-01,-9.008331e-01
-9.327788e-01,-9.065354e-01
-9.435354e-01,-9.144732e-01
-9.419802e-01,-9.170004e-01
-9.307377e-01,-9.087062e-01
-9.107797e-01,-8.940941e-01
-8.933489e-01,-8.784453e-01
-8.789312e-01,-8.647080e-01
-8.818472e-01,-8.626020e-01
-9.002824e-01,-8.745573e-01
-9.227027e-01,-8.918586e-01
-9.432438e-01,-9.101641e-01
-9.391939e-01,-9.112657e-01
-9.039759e-01,-8.904654e-01
-8.864803e-01,-8.745249e-01
-8.967832e-01,-8.763717e-01
-9.153156e-01,-8.871607e-01
-9.236098e-01,-8.948393e-01
-9.132097e-01,-8.912430e-01
-9.030687e-01,-8.851519e-01
-9.150564e-01,-8.911134e-01
-9.168060e-01,-8.927981e-01
-9.003796e-01,-8.842447e-01
-9.094514e-01,-8.872903e-01
-9.204023e-01,-8.929601e-01
-9.133393e-01,-8.915670e-01
-9.003472e-01,-8.826248e-01
-9.209207e-01,-8.931221e-01
-9.177132e-01,-8.939645e-01
-9.035223e-01,-8.856703e-01
-9.174864e-01,-8.921501e-01
-9.191711e-01,-8.943533e-01
-9.040731e-01,-8.856703e-01
-9.152508e-01,-8.907246e-01
-9.135985e-01,-8.890398e-01
-9.108445e-01,-8.888130e-01
-9.125617e-01,-8.907570e-01
-9.143760e-01,-8.912430e-01
-9.093542e-01,-8.884566e-01
-9.114925e-01,-8.901090e-01
-9.150888e-01,-8.924741e-01
-9.042675e-01,-8.862535e-01
-9.189767e-01,-8.912430e-01
-9.063086e-01,-8.861239e-01
-9.172596e-01,-8.910486e-01
-9.065678e-01,-8.857999e-01
-9.181344e-01,-8.928305e-01
-9.115897e-01,-8.901414e-01
-9.143436e-01,-8.916318e-01
-9.153156e-01,-8.918586e-01
-9.107797e-01,-8.905302e-01
-9.159960e-01,-8.918910e-01
-9.113305e-01,-8.900442e-01
-9.186527e-01,-8.933489e-01
-9.124969e-01,-8.916966e-01
-9.152832e-01,-8.919234e-01
-9.181020e-01,-8.944505e-01
-9.006064e-01,-8.839207e-01
-9.199811e-01,-8.928305e-01
-9.108769e-01,-8.905302e-01
-9.116545e-01,-8.895258e-01
-9.220871e-01,-8.952281e-01
-9.068594e-01,-8.877438e-01
-9.112009e-01,-8.867071e-01
-9.173568e-01,-8.931869e-01
-9.115249e-01,-8.903358e-01
-9.048831e-01,-8.863507e-01
-9.192359e-01,-8.931869e-01
-9.178104e-01,-8.946449e-01
-9.077018e-01,-8.888778e-01
-9.117193e-01,-8.890398e-01
-9.192359e-01,-8.945477e-01
-9.173568e-01,-8.942885e-01
-9.103585e-01,-8.910486e-01
-9.091922e-01,-8.883594e-01
-9.127237e-01,-8.899470e-01
-9.199487e-01,-8.939969e-01
-9.216983e-01,-8.966860e-01
-9.170652e-01,-8.952605e-01
-9.090950e-01,-8.905626e-01
-9.037491e-01,-8.835643e-01
-9.048183e-01,-8.824304e-01
-9.145380e-01,-8.880030e-01
-9.246142e-01,-8.954549e-01
-9.287613e-01,-9.001528e-01
-9.256510e-01,-9.024531e-01
-9.117517e-01,-8.950013e-01
-9.062114e-01,-8.890398e-01
-9.055958e-01,-8.845687e-01
-9.036195e-01,-8.835967e-01
-8.992780e-01,-8.794496e-01
-9.021291e-01,-8.797736e-01
-9.048831e-01,-8.819120e-01
-9.085118e-01,-8.837587e-01
-9.052394e-01,-8.809076e-01
-9.063410e-01,-8.829488e-01
-9.050451e-01,-8.830784e-01
-9.047535e-01,-8.831756e-01
-9.031011e-01,-8.810372e-01
-9.053042e-01,-8.814908e-01
-9.013191e-01,-8.806808e-01
-9.006064e-01,-8.797088e-01
-9.045915e-01,-8.830460e-01
-9.108121e-01,-8.871607e-01
-9.189767e-01,-8.924741e-01
-9.297981e-01,-9.015459e-01
-9.329408e-01,-9.053690e-01
-9.281457e-01,-9.042351e-01
-9.161256e-01,-8.964268e-01
-9.019023e-01,-8.839207e-01
-8.978524e-01,-8.800004e-01
-9.110389e-01,-8.858971e-01
-9.216011e-01,-8.960705e-01
-9.311913e-01,-9.031659e-01
-9.217955e-01,-8.982736e-01
-8.989216e-01,-8.841475e-01
-9.000880e-01,-8.808428e-01
-9.187823e-01,-8.922797e-01
-9.382867e-01,-9.070862e-01
-9.250678e-01,-9.026475e-01
-8.981440e-01,-8.849575e-01
-9.018051e-01,-8.829812e-01
-9.251002e-01,-8.959733e-01
-9.291177e-01,-9.020967e-01
-9.006388e-01,-8.857999e-01
-9.088358e-01,-8.882298e-01
-9.228970e-01,-8.968804e-01
-9.249058e-01,-9.000232e-01
-9.082526e-01,-8.904654e-01
-9.058874e-01,-8.877438e-01
-9.264934e-01,-8.992780e-01
-9.182964e-01,-8.968480e-01
-9.030363e-01,-8.863183e-01
-9.325844e-01,-9.011247e-01
-9.130153e-01,-8.920529e-01
-9.054662e-01,-8.871931e-01
-9.332324e-01,-9.012219e-01
-8.978200e-01,-8.846335e-01
-9.315800e-01,-8.994076e-01
-9.030039e-01,-8.856379e-01
-9.120109e-01,-8.916642e-01
-9.228970e-01,-8.955521e-01
-9.001204e-01,-8.862535e-01
-9.318716e-01,-9.001852e-01
-8.978200e-01,-8.851195e-01
-9.354356e-01,-9.019347e-01
-8.992456e-01,-8.856055e-01
-9.311913e-01,-9.013839e-01
-9.010923e-01,-8.869339e-01
-9.290529e-01,-8.988244e-01
-9.087710e-01,-8.906922e-01
-9.121729e-01,-8.902386e-01
-9.213419e-01,-8.947097e-01
-9.095162e-01,-8.897202e-01
-9.249382e-01,-8.977552e-01
-9.153480e-01,-8.934785e-01
-9.070862e-01,-8.873227e-01
-9.312237e-01,-9.003796e-01
-9.022263e-01,-8.882946e-01
-9.158988e-01,-8.902710e-01
-9.397123e-01,-9.070214e-01
-8.836939e-01,-8.785425e-01
-9.368287e-01,-8.996344e-01
-9.355652e-01,-9.092570e-01
-8.768901e-01,-8.743306e-01
-9.332324e-01,-8.964592e-01
-9.495940e-01,-9.159960e-01
-8.717062e-01,-8.739094e-01
-9.077342e-01,-8.805188e-01
-9.611282e-01,-9.178104e-01
-9.055634e-01,-8.956493e-01
-8.816204e-01,-8.726458e-01
-9.148296e-01,-8.848603e-01
-9.466457e-01,-9.082202e-01
-9.339128e-01,-9.110389e-01
-8.891046e-01,-8.844715e-01
-8.879706e-01,-8.715766e-01
-9.283725e-01,-8.922149e-01
-9.505012e-01,-9.136633e-01
-9.210503e-01,-9.041379e-01
-9.098725e-01,-8.927657e-01
-9.174216e-01,-8.964268e-01
-8.731318e-01,-8.688875e-01
-8.934461e-01,-8.676563e-01
-9.783322e-01,-9.220871e-01
-9.077990e-01,-9.009951e-01
-8.745573e-01,-8.675267e-01
-1.001984e+00,-9.346256e-01
-9.585038e-01,-9.389671e-01
-8.592649e-01,-8.764689e-01
-8.836615e-01,-8.671055e-01
-9.152832e-01,-8.824304e-01
-9.852332e-01,-9.305109e-01
-9.858488e-01,-9.528016e-01
-8.819444e-01,-8.977876e-01
-8.613060e-01,-8.663279e-01
-8.309479e-01,-8.326003e-01
-8.529794e-01,-8.303324e-01
-9.305433e-01,-8.774085e-01
-9.486869e-01,-9.042027e-01
-9.920695e-01,-9.408786e-01
-9.860432e-01,-9.536439e-01
-9.718199e-01,-9.476501e-01
-9.678996e-01,-9.454145e-01
-9.564303e-01,-9.367315e-01
-9.616790e-01,-9.360511e-01
-9.482657e-01,-9.271414e-01
-9.566571e-01,-9.288909e-01
-9.494320e-01,-9.272061e-01
-9.515056e-01,-9.254242e-01
-9.681264e-01,-9.343340e-01
-9.503716e-01,-9.254242e-01
-9.200783e-01,-9.038787e-01
-8.856379e-01,-8.777973e-01
-8.845039e-01,-8.697947e-01
-8.997316e-01,-8.794172e-01
-9.268174e-01,-8.969452e-01
-9.601238e-01,-9.214391e-01
-9.492052e-01,-9.215363e-01
-9.225731e-01,-9.051747e-01
-9.016755e-01,-8.878734e-01
-8.686283e-01,-8.618892e-01
-8.706046e-01,-8.563490e-01
-9.551667e-01,-9.077342e-01
-1.004284e+00,-9.476825e-01
-8.776353e-01,-8.805512e-01
-8.017238e-01,-8.233989e-01
-9.716903e-01,-9.122377e-01
-1.035970e+00,-9.671868e-01
-8.436160e-01,-8.663279e-01
-8.214874e-01,-8.347711e-01
-9.828033e-01,-9.198191e-01
-9.750599e-01,-9.321956e-01
-8.545994e-01,-8.663279e-01
-9.000232e-01,-8.797088e-01
-1.006358e+00,-9.440538e-01
-8.980792e-01,-8.935109e-01
-8.522343e-01,-8.609821e-01
-1.009079e+00,-9.417534e-01
-8.712850e-01,-8.755293e-01
-8.953901e-01,-8.810048e-01
-9.919075e-01,-9.336536e-01
-8.475040e-01,-8.637360e-01
-9.531256e-01,-9.097753e-01
-8.978524e-01,-8.844391e-01
-9.173892e-01,-8.940293e-01
-9.333296e-01,-9.010275e-01
-8.881650e-01,-8.811020e-01
-9.550695e-01,-9.138577e-01
-8.893962e-01,-8.826248e-01
-9.260398e-01,-8.989216e-01
-9.214715e-01,-8.980468e-01
-9.107797e-01,-8.918586e-01
-9.283401e-01,-9.021291e-01
-9.118813e-01,-8.917938e-01
-9.220223e-01,-8.964916e-01
-9.181992e-01,-8.957141e-01
-9.211475e-01,-8.963297e-01
-9.141492e-01,-8.934137e-01
-9.161256e-01,-8.934137e-01
-9.268174e-01,-8.997640e-01
-9.136957e-01,-8.943209e-01
-9.172272e-01,-8.941589e-01
-9.195923e-01,-8.965564e-01
-9.124969e-01,-8.920853e-01
-9.256510e-01,-8.988892e-01
-9.160608e-01,-8.966536e-01
-9.088358e-01,-8.895906e-01
-9.441834e-01,-9.098725e-01
-8.946773e-01,-8.865775e-01
-9.060170e-01,-8.824952e-01
-9.617114e-01,-9.181020e-01
-8.992132e-01,-8.932517e-01
-8.759505e-01,-8.678183e-01
-9.551343e-01,-9.065354e-01
-9.404574e-01,-9.137929e-01
-8.880030e-01,-8.840179e-01
-9.151860e-01,-8.900766e-01
-9.203375e-01,-8.940941e-01
-9.330056e-01,-9.028095e-01
-9.373471e-01,-9.097429e-01
-8.973016e-01,-8.887158e-01
-9.020319e-01,-8.820416e-01
-9.257158e-01,-8.943857e-01
-9.376711e-01,-9.066326e-01
-9.292149e-01,-9.075398e-01
-9.181992e-01,-9.012543e-01
-8.996992e-01,-8.868043e-01
-8.965888e-01,-8.771493e-01
-9.050451e-01,-8.789636e-01
-9.055634e-01,-8.799032e-01
-9.296361e-01,-8.947421e-01
-9.438594e-01,-9.089654e-01
-9.391939e-01,-9.133717e-01
-9.376387e-01,-9.128857e-01
-9.369907e-01,-9.127561e-01
-9.401983e-01,-9.133069e-01
-9.373471e-01,-9.132097e-01
-9.441834e-01,-9.171624e-01
-9.379303e-01,-9.148296e-01
-9.411378e-01,-9.167412e-01
-9.425310e-01,-9.174864e-01
-9.403926e-01,-9.172920e-01
-9.400687e-01,-9.172272e-01
-9.348524e-01,-9.136309e-01
-9.395827e-01,-9.147324e-01
-9.297981e-01,-9.082526e-01
-9.278865e-01,-9.052394e-01
-9.215687e-01,-8.998936e-01
-9.091598e-01,-8.908218e-01
-9.071510e-01,-8.879058e-01
-9.085118e-01,-8.869339e-01
-9.226055e-01,-8.953253e-01
-9.277893e-01,-9.005092e-01
-9.245818e-01,-9.004120e-01
-9.141492e-01,-8.930249e-01
-9.004120e-01,-8.844391e-01
-9.159636e-01,-8.931221e-01
-9.335564e-01,-9.038139e-01
-9.362779e-01,-9.070862e-01
-9.135661e-01,-8.942885e-01
-8.987596e-01,-8.854759e-01
-9.264286e-01,-8.973016e-01
-9.375739e-01,-9.074750e-01
-9.185231e-01,-8.979820e-01
-8.999584e-01,-8.858971e-01
-9.227998e-01,-8.963621e-01
-9.372175e-01,-9.068270e-01
-9.091922e-01,-8.935757e-01
-9.107473e-01,-8.914374e-01
-9.393883e-01,-9.070862e-01
-9.236422e-01,-9.001852e-01
-8.943857e-01,-8.847955e-01
-9.448961e-01,-9.105529e-01
-9.254890e-01,-9.025827e-01
-8.948393e-01,-8.851195e-01
-9.491728e-01,-9.132097e-01
-9.080906e-01,-8.925389e-01
-9.193007e-01,-8.979820e-01
-9.313857e-01,-9.037815e-01
-8.990188e-01,-8.877762e-01
-9.502744e-01,-9.118813e-01
-8.889426e-01,-8.826248e-01
-9.526720e-01,-9.134365e-01
-8.892990e-01,-8.817500e-01
-9.507928e-01,-9.125293e-01
-8.910810e-01,-8.822360e-01
-9.452201e-01,-9.112009e-01
-9.014163e-01,-8.892018e-01
-9.351440e-01,-9.056930e-01
-9.026151e-01,-8.887158e-01
-9.389347e-01,-9.074102e-01
-8.988244e-01,-8.872255e-01
-9.459329e-01,-9.096781e-01
-9.000556e-01,-8.891046e-01
-9.335240e-01,-9.029391e-01
-9.129829e-01,-8.963297e-01
-9.271414e-01,-9.010275e-01
-9.234478e-01,-9.009303e-01
-9.130477e-01,-8.937377e-01
-9.349820e-01,-9.056282e-01
-9.001528e-01,-8.863183e-01
-9.305433e-01,-8.987920e-01
-9.360511e-01,-9.076046e-01
-8.902710e-01,-8.820416e-01
-9.471317e-01,-9.064058e-01
-9.364723e-01,-9.131125e-01
-8.816852e-01,-8.778297e-01
-9.346580e-01,-8.955197e-01
-9.617762e-01,-9.232858e-01
-8.921177e-01,-8.916966e-01
-8.842447e-01,-8.720950e-01
-9.537411e-01,-9.068270e-01
-9.649189e-01,-9.294093e-01
-8.948717e-01,-8.971072e-01
-8.600425e-01,-8.597185e-01
-9.318716e-01,-8.869339e-01
-9.908707e-01,-9.367639e-01
-9.545511e-01,-9.355652e-01
-8.765985e-01,-8.861239e-01
-8.518779e-01,-8.509707e-01
-9.066974e-01,-8.678831e-01
-9.742499e-01,-9.152508e-01
-9.927823e-01,-9.464837e-01
-9.694872e-01,-9.485573e-01
-9.050451e-01,-9.115249e-01
-8.560898e-01,-8.673323e-01
-8.453008e-01,-8.410889e-01
-8.836615e-01,-8.522343e-01
-9.376063e-01,-8.868043e-01
-9.692280e-01,-9.184907e-01
-9.839697e-01,-9.410082e-01
-9.798550e-01,-9.487841e-01
-9.802113e-01,-9.525748e-01
-9.715931e-01,-9.517648e-01
-9.632989e-01,-9.469049e-01
-9.507280e-01,-9.388051e-01
-9.429198e-01,-9.329408e-01
-9.424986e-01,-9.300249e-01
-9.445722e-01,-9.294741e-01
-9.541623e-01,-9.357920e-01
-9.719819e-01,-9.469373e-01
-9.907735e-01,-9.634609e-01
-1.008399e+00,-9.784942e-01
-1.018248e+00,-9.881492e-01
-1.017697e+00,-9.877928e-01
-1.001400e+00,-9.751247e-01
-9.588926e-01,-9.429198e-01
-9.011571e-01,-8.968804e-01
-8.559926e-01,-8.563490e-01
-8.422553e-01,-8.379138e-01
-8.732290e-01,-8.516187e-01
-9.352412e-01,-8.955197e-01
-9.798226e-01,-9.340748e-01
-9.670572e-01,-9.345284e-01
-9.125293e-01,-9.023883e-01
-8.752053e-01,-8.729698e-01
-8.996344e-01,-8.804540e-01
-9.551667e-01,-9.155748e-01
-9.577263e-01,-9.245170e-01
-8.998612e-01,-8.915346e-01
-8.768577e-01,-8.712850e-01
-9.373795e-01,-9.034251e-01
-9.800817e-01,-9.345932e-01
-9.227027e-01,-9.062114e-01
-8.724838e-01,-8.729374e-01
-9.378007e-01,-9.054662e-01
-9.738935e-01,-9.320012e-01
-8.904330e-01,-8.864479e-01
-8.862535e-01,-8.769225e-01
-9.839049e-01,-9.305109e-01
-9.116221e-01,-8.966860e-01
-8.731966e-01,-8.724838e-01
-9.870152e-01,-9.325520e-01
-9.085766e-01,-8.968804e-01
-8.944181e-01,-8.860915e-01
-9.780730e-01,-9.269146e-01
-8.716090e-01,-8.751081e-01
-9.555231e-01,-9.163200e-01
-9.286317e-01,-9.043323e-01
-8.929925e-01,-8.877114e-01
-9.652753e-01,-9.203375e-01
-8.857675e-01,-8.839207e-01
-9.502420e-01,-9.129181e-01
-9.088682e-01,-8.951309e-01
-9.359863e-01,-9.065030e-01
-9.081878e-01,-8.934137e-01
-9.463541e-01,-9.124321e-01
-9.036843e-01,-8.919558e-01
-9.424338e-01,-9.094838e-01
-9.121081e-01,-8.979172e-01
-9.300573e-01,-9.027123e-01
-9.237070e-01,-9.048831e-01
-9.144732e-01,-8.949365e-01
-9.415266e-01,-9.107797e-01
-8.983708e-01,-8.871607e-01
-9.482009e-01,-9.116221e-01
-9.078962e-01,-8.952281e-01
-9.282753e-01,-8.998288e-01
-9.402955e-01,-9.111361e-01
-8.969776e-01,-8.863507e-01
-9.531580e-01,-9.137929e-01
-9.174540e-01,-9.037491e-01
-9.100345e-01,-8.923769e-01
-9.503392e-01,-9.140196e-01
-9.125293e-01,-8.999584e-01
-9.061142e-01,-8.879058e-01
-9.509548e-01,-9.120433e-01
-9.244522e-01,-9.059522e-01
-9.027771e-01,-8.883918e-01
-9.365695e-01,-9.035547e-01
-9.430170e-01,-9.150240e-01
-9.116545e-01,-8.996020e-01
-9.090302e-01,-8.902710e-01
-9.366343e-01,-9.035223e-01
-9.435354e-01,-9.130153e-01
-9.222491e-01,-9.063086e-01
-9.103261e-01,-8.938673e-01
-9.152832e-01,-8.928629e-01
-9.351440e-01,-9.040731e-01
-9.385783e-01,-9.105853e-01
-9.397771e-01,-9.151536e-01
-9.290529e-01,-9.105853e-01
-9.091598e-01,-8.964916e-01
-9.110065e-01,-8.915346e-01
-9.121081e-01,-8.907570e-01
-9.232858e-01,-8.945801e-01
-9.349496e-01,-9.051423e-01
-9.361159e-01,-9.096457e-01
-9.405222e-01,-9.136633e-01
-9.410082e-01,-9.159636e-01
-9.434382e-01,-9.199811e-01
-9.377359e-01,-9.168384e-01
-9.378979e-01,-9.161580e-01
-9.323576e-01,-9.127885e-01
-9.333944e-01,-9.137605e-01
-9.329084e-01,-9.129505e-01
-9.332648e-01,-9.109417e-01
-9.350468e-01,-9.124969e-01
-9.368287e-01,-9.137281e-01
-9.414618e-01,-9.167088e-01
-9.475205e-01,-9.211151e-01
-9.481037e-01,-9.231886e-01
-9.525424e-01,-9.254890e-01
-9.483305e-01,-9.223139e-01
-9.409110e-01,-9.170976e-01
-9.290853e-01,-9.082202e-01
-9.147648e-01,-8.955197e-01
-8.987596e-01,-8.819120e-01
-8.886186e-01,-8.721598e-01
-8.985976e-01,-8.775381e-01
-9.195923e-01,-8.928629e-01
-9.499180e-01,-9.146352e-01
-9.612902e-01,-9.269146e-01
-9.431790e-01,-9.194627e-01
-9.111685e-01,-8.972692e-01
-8.943209e-01,-8.821064e-01
-9.262018e-01,-8.993752e-01
-9.651781e-01,-9.257482e-01
-9.458681e-01,-9.193655e-01
-8.946449e-01,-8.877438e-01
-8.940293e-01,-8.809400e-01
-9.546483e-01,-9.155100e-01
-9.599618e-01,-9.238690e-01
-8.933489e-01,-8.875819e-01
-9.136957e-01,-8.941913e-01
-9.746387e-01,-9.307377e-01
-9.128209e-01,-9.004120e-01
-8.854435e-01,-8.797412e-01
-9.724679e-01,-9.251326e-01
-9.247762e-01,-9.047211e-01
-8.898174e-01,-8.863831e-01
-9.841317e-01,-9.320660e-01
-8.861239e-01,-8.836939e-01
-9.155424e-01,-8.976580e-01
-9.866912e-01,-9.336212e-01
-8.495451e-01,-8.651616e-01
-9.834513e-01,-9.312885e-01
-9.091598e-01,-8.947745e-01
-9.063086e-01,-8.947745e-01
-9.813453e-01,-9.288909e-01
-8.453008e-01,-8.647080e-01
-1.017438e+00,-9.455765e-01
-8.448796e-01,-8.642220e-01
-9.995861e-01,-9.408462e-01
-8.594269e-01,-8.710582e-01
-9.890239e-01,-9.374119e-01
-8.668139e-01,-8.736178e-01
-9.840021e-01,-9.339128e-01
-8.713822e-01,-8.750433e-01
-9.843908e-01,-9.333296e-01
-8.681423e-01,-8.746221e-01
-9.873392e-01,-9.320336e-01
-8.688551e-01,-8.774409e-01
-9.751247e-01,-9.238690e-01
-8.938349e-01,-8.922149e-01
-9.471641e-01,-9.089978e-01
-9.285021e-01,-9.102937e-01
-9.138577e-01,-8.950013e-01
-9.443454e-01,-9.130801e-01
-9.179724e-01,-9.015783e-01
-9.199811e-01,-8.978848e-01
-9.478121e-01,-9.149916e-01
-9.056930e-01,-8.949365e-01
-9.238366e-01,-8.977552e-01
-9.564627e-01,-9.211475e-01
-9.049155e-01,-8.973016e-01
-9.201431e-01,-8.953901e-01
-9.616466e-01,-9.224435e-01
-9.174216e-01,-9.083822e-01
-8.929277e-01,-8.846011e-01
-9.363103e-01,-9.001204e-01
-9.777166e-01,-9.359863e-01
-9.093218e-01,-9.074426e-01
-8.849251e-01,-8.790608e-01
-9.201431e-01,-8.875495e-01
-9.800493e-01,-9.301545e-01
-9.617114e-01,-9.372499e-01
-8.955521e-01,-8.990512e-01
-8.745897e-01,-8.706046e-01
-9.040731e-01,-8.754969e-01
-9.613874e-01,-9.114601e-01
-9.832569e-01,-9.395179e-01
-9.714311e-01,-9.459329e-01
-9.344960e-01,-9.278217e-01
-8.910810e-01,-8.947745e-01
-8.718682e-01,-8.696327e-01
-8.709610e-01,-8.577097e-01
-8.856379e-01,-8.593621e-01
-9.075722e-01,-8.709934e-01
-9.354680e-01,-8.913078e-01
-9.593786e-01,-9.128209e-01
-9.707184e-01,-9.301869e-01
-9.840993e-01,-9.451553e-01
-9.885380e-01,-9.548751e-01
-9.863996e-01,-9.565275e-01
-9.875336e-01,-9.582770e-01
-9.861404e-01,-9.586334e-01
-9.819933e-01,-9.567543e-01
-9.754487e-01,-9.500152e-01
-9.700380e-01,-9.440214e-01
-9.625861e-01,-9.353060e-01
-9.565923e-01,-9.289557e-01
-9.444426e-01,-9.203051e-01
-9.189443e-01,-9.049155e-01
-8.880354e-01,-8.828192e-01
-8.744277e-01,-8.660039e-01
-8.860915e-01,-8.680775e-01
-9.136309e-01,-8.840179e-01
-9.288909e-01,-8.970748e-01
-9.406194e-01,-9.068918e-01
-9.317744e-01,-9.032631e-01
-9.155748e-01,-8.932841e-01
-9.035547e-01,-8.846659e-01
-9.057254e-01,-8.846983e-01
-9.207911e-01,-8.931869e-01
-9.195275e-01,-8.943209e-01
-9.162552e-01,-8.934785e-01
-9.170976e-01,-8.940941e-01
-9.315477e-01,-9.053690e-01
-9.493672e-01,-9.170004e-01
-9.398419e-01,-9.138901e-01
-9.209531e-01,-9.021615e-01
-9.082202e-01,-8.912754e-01
-9.183612e-01,-8.947745e-01
-9.246790e-01,-8.996668e-01
-9.397771e-01,-9.110389e-01
-9.479741e-01,-9.190091e-01
-9.284049e-01,-9.080906e-01
-8.961029e-01,-8.869339e-01
-9.322604e-01,-9.049803e-01
-9.657613e-01,-9.267850e-01
-9.032631e-01,-8.947745e-01
-9.135985e-01,-8.950013e-01
-9.601238e-01,-9.211475e-01
-9.099697e-01,-8.991484e-01
-9.373147e-01,-9.111361e-01
-9.195599e-01,-9.015135e-01
-9.349820e-01,-9.112657e-01
-9.426606e-01,-9.122053e-01
-8.898822e-01,-8.876466e-01
-9.983549e-01,-9.407814e-01
-8.605285e-01,-8.728078e-01
-9.851036e-01,-9.348848e-01
-8.968804e-01,-8.896554e-01
-9.426282e-01,-9.145056e-01
-9.275625e-01,-9.037815e-01
-9.400363e-01,-9.149916e-01
-9.109741e-01,-8.968480e-01
-9.586010e-01,-9.207911e-01
-8.906598e-01,-8.872579e-01
-9.771982e-01,-9.274005e-01
-8.844067e-01,-8.892342e-01
-9.619382e-01,-9.158016e-01
-9.274977e-01,-9.130801e-01
-8.984680e-01,-8.839855e-01
-9.959250e-01,-9.455765e-01
-8.458192e-01,-8.643840e-01
-1.009533e+00,-9.413322e-01
-8.859619e-01,-8.927009e-01
-9.343340e-01,-9.042027e-01
-9.375739e-01,-9.108121e-01
-9.399715e-01,-9.153804e-01
-8.940617e-01,-8.897526e-01
-9.452849e-01,-9.057254e-01
-9.794014e-01,-9.413970e-01
-8.436808e-01,-8.665547e-01
-9.649189e-01,-9.069566e-01
-9.997805e-01,-9.529960e-01
-8.593297e-01,-8.806808e-01
-9.010923e-01,-8.752701e-01
-1.017211e+00,-9.468401e-01
-9.283725e-01,-9.259426e-01
-8.682719e-01,-8.765985e-01
-9.364399e-01,-8.988244e-01
-9.506632e-01,-9.162552e-01
-9.386107e-01,-9.146028e-01
-9.421422e-01,-9.169356e-01
-9.243874e-01,-9.091598e-01
-8.992780e-01,-8.888454e-01
-9.082202e-01,-8.851843e-01
-9.429198e-01,-9.022587e-01
-9.772306e-01,-9.315800e-01
-9.802437e-01,-9.482981e-01
-9.293445e-01,-9.260722e-01
-8.768253e-01,-8.847631e-01
-8.720950e-01,-8.632176e-01
-9.043323e-01,-8.723218e-01
-9.500152e-01,-9.024207e-01
-9.680292e-01,-9.249382e-01
-9.664417e-01,-9.350792e-01
-9.501124e-01,-9.302841e-01
-9.280485e-01,-9.167412e-01
-9.181992e-01,-9.042675e-01
-9.180372e-01,-8.977552e-01
-9.270766e-01,-9.023883e-01
-9.335888e-01,-9.068918e-01
-9.244846e-01,-9.034251e-01
-9.232858e-01,-9.031011e-01
-9.262990e-01,-9.046239e-01
-9.294093e-01,-9.060170e-01
-9.363751e-01,-9.102613e-01
-9.441510e-01,-9.154128e-01
-9.410406e-01,-9.158664e-01
-9.414618e-01,-9.147972e-01
-9.325520e-01,-9.075074e-01
-9.187823e-01,-8.965240e-01
-8.867071e-01,-8.735206e-01
-8.671055e-01,-8.572237e-01
-8.671379e-01,-8.540810e-01
-9.018051e-01,-8.786073e-01
-9.683532e-01,-9.276273e-01
-1.019803e+00,-9.698436e-01
-1.001400e+00,-9.650161e-01
-9.140844e-01,-9.083822e-01
-8.418017e-01,-8.515539e-01
-8.673647e-01,-8.581633e-01
-9.743147e-01,-9.249382e-01
-1.019771e+00,-9.647245e-01
-9.332324e-01,-9.213095e-01
-8.661335e-01,-8.743953e-01
-9.485249e-01,-9.152508e-01
-1.003863e+00,-9.515380e-01
-8.929277e-01,-8.914050e-01
-8.579689e-01,-8.632176e-01
-1.004543e+00,-9.442806e-01
-9.780730e-01,-9.400687e-01
-8.304943e-01,-8.565434e-01
-9.550695e-01,-9.166764e-01
-1.019641e+00,-9.574671e-01
-8.407001e-01,-8.645460e-01
-9.562035e-01,-9.197219e-01
-1.001174e+00,-9.457061e-01
-8.342527e-01,-8.600101e-01
-1.008107e+00,-9.466457e-01
-9.180696e-01,-9.011247e-01
-8.735530e-01,-8.789636e-01
-1.041414e+00,-9.629425e-01
-8.282912e-01,-8.608201e-01
-1.012481e+00,-9.509224e-01
-8.985328e-01,-8.918910e-01
